status_id,status_created_at,annotation1,annotation2
1265010640235749376,Mon May 25 20:03:34 +0000 2020,sarcasm or satire,
1265014284461002754,Mon May 25 20:18:02 +0000 2020,commercial activity or promotion,
1265014286516129793,Mon May 25 20:18:03 +0000 2020,politics,
1265014614963732483,Mon May 25 20:19:21 +0000 2020,conspiracy,
1265016664946626563,Mon May 25 20:27:30 +0000 2020,sarcasm or satire,
1265017276560035841,Mon May 25 20:29:56 +0000 2020,conspiracy,
1265018091269795842,Mon May 25 20:33:10 +0000 2020,fake cure,
1265018825944322050,Mon May 25 20:36:05 +0000 2020,true public health response,
1265019197421166593,Mon May 25 20:37:34 +0000 2020,politics,
1265020015151022088,Mon May 25 20:40:49 +0000 2020,conspiracy,
1265020049380835336,Mon May 25 20:40:57 +0000 2020,conspiracy,
1265020053818413056,Mon May 25 20:40:58 +0000 2020,politics,
1265021667337818114,Mon May 25 20:47:23 +0000 2020,false fact or prevention,
1265027438368735232,Mon May 25 21:10:19 +0000 2020,sarcasm or satire,
1265028416119635971,Mon May 25 21:14:12 +0000 2020,calling out or correction,
1265030858022543360,Mon May 25 21:23:54 +0000 2020,fake cure,
1265032526512427011,Mon May 25 21:30:32 +0000 2020,calling out or correction,
1265032773657640960,Mon May 25 21:31:31 +0000 2020,politics,
1265032919455870976,Mon May 25 21:32:05 +0000 2020,fake cure,
1265032993137180673,Mon May 25 21:32:23 +0000 2020,calling out or correction,
1265036178685923328,Mon May 25 21:45:02 +0000 2020,panic buying,
1265037260266696704,Mon May 25 21:49:20 +0000 2020,politics,
1265037283847110656,Mon May 25 21:49:26 +0000 2020,false fact or prevention,
1265038687815041025,Mon May 25 21:55:01 +0000 2020,panic buying,
1265039350011695106,Mon May 25 21:57:38 +0000 2020,politics,
1265039374590361601,Mon May 25 21:57:44 +0000 2020,sarcasm or satire,
1265040044856877059,Mon May 25 22:00:24 +0000 2020,politics,
1265044832961081345,Mon May 25 22:19:26 +0000 2020,politics,
1265046447319367683,Mon May 25 22:25:51 +0000 2020,irrelevant,
1265049120475172864,Mon May 25 22:36:28 +0000 2020,calling out or correction,
1265049404727103488,Mon May 25 22:37:36 +0000 2020,conspiracy,
1265052441239851009,Mon May 25 22:49:40 +0000 2020,politics,
1265052855775436803,Mon May 25 22:51:19 +0000 2020,sarcasm or satire,
1265055257840758784,Mon May 25 23:00:51 +0000 2020,false fact or prevention,
1265057547603542022,Mon May 25 23:09:57 +0000 2020,conspiracy,
1265058067684753409,Mon May 25 23:12:01 +0000 2020,politics,
1265058148236263424,Mon May 25 23:12:20 +0000 2020,conspiracy,
1265060992138063873,Mon May 25 23:23:38 +0000 2020,conspiracy,
1265064924243464194,Mon May 25 23:39:16 +0000 2020,conspiracy,
1265066215610830849,Mon May 25 23:44:24 +0000 2020,conspiracy,
1265072235376791553,Tue May 26 00:08:19 +0000 2020,panic buying,
1265072271288221696,Tue May 26 00:08:28 +0000 2020,conspiracy,
1265076202148167682,Tue May 26 00:24:05 +0000 2020,panic buying,
1265081983048257539,Tue May 26 00:47:03 +0000 2020,true prevention,
1265083131280920578,Tue May 26 00:51:37 +0000 2020,sarcasm or satire,
1265084207241576448,Tue May 26 00:55:53 +0000 2020,conspiracy,
1265090232782856196,Tue May 26 01:19:50 +0000 2020,conspiracy,
1265092126867632128,Tue May 26 01:27:21 +0000 2020,sarcasm or satire,
1265093331060736003,Tue May 26 01:32:09 +0000 2020,conspiracy,
1265094881707388928,Tue May 26 01:38:18 +0000 2020,calling out or correction,
1265099236082769921,Tue May 26 01:55:36 +0000 2020,false fact or prevention,
1265099306077470720,Tue May 26 01:55:53 +0000 2020,sarcasm or satire,
1265105362572783623,Tue May 26 02:19:57 +0000 2020,panic buying,
1265105432722505733,Tue May 26 02:20:14 +0000 2020,false fact or prevention,
1265105806837428225,Tue May 26 02:21:43 +0000 2020,politics,
1265107197610123265,Tue May 26 02:27:15 +0000 2020,fake cure,
1265110452071260160,Tue May 26 02:40:11 +0000 2020,conspiracy,
1265110494052048903,Tue May 26 02:40:21 +0000 2020,sarcasm or satire,
1265110544752586752,Tue May 26 02:40:33 +0000 2020,fake treatment,
1265110597374316544,Tue May 26 02:40:45 +0000 2020,politics,
1265120387282714624,Tue May 26 03:19:39 +0000 2020,politics,
1265129426037157889,Tue May 26 03:55:34 +0000 2020,sarcasm or satire,
1265129556442255361,Tue May 26 03:56:05 +0000 2020,conspiracy,
1265135916818915330,Tue May 26 04:21:22 +0000 2020,irrelevant,
1265138642948931584,Tue May 26 04:32:12 +0000 2020,conspiracy,
1265141662415597574,Tue May 26 04:44:12 +0000 2020,calling out or correction,
1265143591397027841,Tue May 26 04:51:52 +0000 2020,conspiracy,
1265144076518776837,Tue May 26 04:53:47 +0000 2020,conspiracy,
1265153194432356353,Tue May 26 05:30:01 +0000 2020,irrelevant,
1265157246125854722,Tue May 26 05:46:07 +0000 2020,ambiguous or hard to classify,
1265168885193424897,Tue May 26 06:32:22 +0000 2020,conspiracy,
1265173244207927297,Tue May 26 06:49:41 +0000 2020,calling out or correction,
1265177906197733376,Tue May 26 07:08:13 +0000 2020,calling out or correction,
1265180120546869248,Tue May 26 07:17:01 +0000 2020,sarcasm or satire,
1265180522751201282,Tue May 26 07:18:37 +0000 2020,conspiracy,
1265181525420761088,Tue May 26 07:22:36 +0000 2020,politics,
1265184007542714368,Tue May 26 07:32:28 +0000 2020,sarcasm or satire,
1265184542140190720,Tue May 26 07:34:35 +0000 2020,false fact or prevention,
1265184776924786690,Tue May 26 07:35:31 +0000 2020,fake cure,
1265187698987450369,Tue May 26 07:47:08 +0000 2020,politics,
1265188529597972482,Tue May 26 07:50:26 +0000 2020,politics,
1265191014991568896,Tue May 26 08:00:18 +0000 2020,true public health response,
1265192332233781248,Tue May 26 08:05:32 +0000 2020,sarcasm or satire,
1265192367356772358,Tue May 26 08:05:41 +0000 2020,calling out or correction,
1265193509797212161,Tue May 26 08:10:13 +0000 2020,politics,
1265194004100141057,Tue May 26 08:12:11 +0000 2020,politics,
1265199306048442368,Tue May 26 08:33:15 +0000 2020,calling out or correction,
1265200993324728325,Tue May 26 08:39:57 +0000 2020,conspiracy,
1265202497607606272,Tue May 26 08:45:56 +0000 2020,calling out or correction,
1265203221640904711,Tue May 26 08:48:49 +0000 2020,politics,
1265203803541827587,Tue May 26 08:51:07 +0000 2020,fake cure,
1265204308766789632,Tue May 26 08:53:08 +0000 2020,calling out or correction,
1265206060626800640,Tue May 26 09:00:05 +0000 2020,politics,
1265206086367313920,Tue May 26 09:00:12 +0000 2020,calling out or correction,
1265207656790327297,Tue May 26 09:06:26 +0000 2020,conspiracy,
1265213402839830530,Tue May 26 09:29:16 +0000 2020,ambiguous or hard to classify,
1265214563248726018,Tue May 26 09:33:53 +0000 2020,politics,
1265215790963240961,Tue May 26 09:38:45 +0000 2020,true public health response,
1265217363391270912,Tue May 26 09:45:00 +0000 2020,conspiracy,
1265217914560548869,Tue May 26 09:47:12 +0000 2020,fake cure,
1265220572629303298,Tue May 26 09:57:45 +0000 2020,true public health response,
1265220917011103747,Tue May 26 09:59:07 +0000 2020,false fact or prevention,
1265223387774779392,Tue May 26 10:08:57 +0000 2020,politics,
1265231591133102081,Tue May 26 10:41:32 +0000 2020,conspiracy,
1265232570209402880,Tue May 26 10:45:26 +0000 2020,false fact or prevention,
1265233875451572227,Tue May 26 10:50:37 +0000 2020,panic buying,
1265239039688552453,Tue May 26 11:11:08 +0000 2020,politics,
1265239730846863363,Tue May 26 11:13:53 +0000 2020,news,
1265243120809029634,Tue May 26 11:27:21 +0000 2020,true public health response,
1265246298447458309,Tue May 26 11:39:59 +0000 2020,calling out or correction,
1265246717177462785,Tue May 26 11:41:39 +0000 2020,calling out or correction,
1265247382683430912,Tue May 26 11:44:17 +0000 2020,sarcasm or satire,
1265250340699549702,Tue May 26 11:56:03 +0000 2020,sarcasm or satire,
1265250489043750913,Tue May 26 11:56:38 +0000 2020,sarcasm or satire,
1265255680807763968,Tue May 26 12:17:16 +0000 2020,ambiguous or hard to classify,
1265255965055750145,Tue May 26 12:18:24 +0000 2020,sarcasm or satire,
1265257347451990017,Tue May 26 12:23:53 +0000 2020,politics,
1265264070317441029,Tue May 26 12:50:36 +0000 2020,true public health response,
1265264606404116482,Tue May 26 12:52:44 +0000 2020,sarcasm or satire,
1265266012431233024,Tue May 26 12:58:19 +0000 2020,fake cure,
1265271203549327360,Tue May 26 13:18:57 +0000 2020,true public health response,
1265272511098322945,Tue May 26 13:24:08 +0000 2020,conspiracy,
1265272556434710528,Tue May 26 13:24:19 +0000 2020,ambiguous or hard to classify,
1265273219411578880,Tue May 26 13:26:57 +0000 2020,sarcasm or satire,
1265273503432859649,Tue May 26 13:28:05 +0000 2020,politics,
1265275000065589254,Tue May 26 13:34:02 +0000 2020,politics,
1265280247844335616,Tue May 26 13:54:53 +0000 2020,false fact or prevention,
1265280592071012354,Tue May 26 13:56:15 +0000 2020,calling out or correction,
1265281627279818755,Tue May 26 14:00:22 +0000 2020,politics,
1265282197436628995,Tue May 26 14:02:38 +0000 2020,false fact or prevention,
1265283622778605570,Tue May 26 14:08:18 +0000 2020,calling out or correction,
1265285137488625666,Tue May 26 14:14:19 +0000 2020,fake cure,
1265285525151285248,Tue May 26 14:15:51 +0000 2020,calling out or correction,
1265287056189566976,Tue May 26 14:21:56 +0000 2020,calling out or correction,
1265289130747015168,Tue May 26 14:30:11 +0000 2020,calling out or correction,
1265289971864424448,Tue May 26 14:33:31 +0000 2020,politics,
1265292859130834945,Tue May 26 14:45:00 +0000 2020,ambiguous or hard to classify,
1265292863555932161,Tue May 26 14:45:01 +0000 2020,true prevention,
1265293515396976641,Tue May 26 14:47:36 +0000 2020,commercial activity or promotion,
1265294329813381120,Tue May 26 14:50:50 +0000 2020,commercial activity or promotion,
1265296465456488450,Tue May 26 14:59:20 +0000 2020,calling out or correction,
1265297467462914049,Tue May 26 15:03:18 +0000 2020,irrelevant,
1265298532937928710,Tue May 26 15:07:33 +0000 2020,false fact or prevention,
1265298550717628417,Tue May 26 15:07:37 +0000 2020,fake cure,
1265299565688893441,Tue May 26 15:11:39 +0000 2020,politics,
1265303308094320642,Tue May 26 15:26:31 +0000 2020,politics,
1265303742854897665,Tue May 26 15:28:15 +0000 2020,sarcasm or satire,
1265303940817735681,Tue May 26 15:29:02 +0000 2020,politics,
1265305580744384512,Tue May 26 15:35:33 +0000 2020,sarcasm or satire,
1265306806693347328,Tue May 26 15:40:25 +0000 2020,politics,
1265307316204830722,Tue May 26 15:42:27 +0000 2020,calling out or correction,
1265307859006488577,Tue May 26 15:44:36 +0000 2020,true prevention,
1265308844353376257,Tue May 26 15:48:31 +0000 2020,calling out or correction,
1265308973466415104,Tue May 26 15:49:02 +0000 2020,news,
1265309012037439488,Tue May 26 15:49:11 +0000 2020,politics,
1265309385426825223,Tue May 26 15:50:40 +0000 2020,ambiguous or hard to classify,
1265310284639604736,Tue May 26 15:54:14 +0000 2020,true public health response,
1265311197311782913,Tue May 26 15:57:52 +0000 2020,conspiracy,
1265311321341472779,Tue May 26 15:58:22 +0000 2020,conspiracy,
1265311739333074944,Tue May 26 16:00:01 +0000 2020,true public health response,
1265314331375345666,Tue May 26 16:10:19 +0000 2020,false fact or prevention,
1265315361999609862,Tue May 26 16:14:25 +0000 2020,calling out or correction,
1265315897838907392,Tue May 26 16:16:33 +0000 2020,calling out or correction,
1265316639735676931,Tue May 26 16:19:30 +0000 2020,fake cure,
1265322118725668869,Tue May 26 16:41:16 +0000 2020,politics,
1265327128700243968,Tue May 26 17:01:10 +0000 2020,true prevention,
1265330904614010886,Tue May 26 17:16:11 +0000 2020,fake cure,
1265333054228365312,Tue May 26 17:24:43 +0000 2020,politics,
1265333277403086849,Tue May 26 17:25:36 +0000 2020,politics,
1265333569909596160,Tue May 26 17:26:46 +0000 2020,fake cure,
1265334529289527296,Tue May 26 17:30:35 +0000 2020,politics,
1265335220934492163,Tue May 26 17:33:20 +0000 2020,conspiracy,
1265335817771180032,Tue May 26 17:35:42 +0000 2020,conspiracy,
1265340130249801729,Tue May 26 17:52:50 +0000 2020,fake treatment,
1265341318500319233,Tue May 26 17:57:33 +0000 2020,politics,
1265343436061884417,Tue May 26 18:05:58 +0000 2020,politics,
1265350579259232256,Tue May 26 18:34:21 +0000 2020,calling out or correction,
1265353545341112320,Tue May 26 18:46:08 +0000 2020,conspiracy,
1265357807710351367,Tue May 26 19:03:05 +0000 2020,true public health response,
1265358039865069569,Tue May 26 19:04:00 +0000 2020,news,
1265358366123134978,Tue May 26 19:05:18 +0000 2020,true prevention,
1265364484874317824,Tue May 26 19:29:37 +0000 2020,conspiracy,
1265367464965259266,Tue May 26 19:41:27 +0000 2020,true public health response,
1265369396060590080,Tue May 26 19:49:08 +0000 2020,conspiracy,
1265375661558042624,Tue May 26 20:14:01 +0000 2020,calling out or correction,
1265377235646779392,Tue May 26 20:20:17 +0000 2020,ambiguous or hard to classify,
1265379467444260864,Tue May 26 20:29:09 +0000 2020,calling out or correction,
1265382289615265792,Tue May 26 20:40:22 +0000 2020,politics,
1265383689090994176,Tue May 26 20:45:55 +0000 2020,politics,
1265388419296882689,Tue May 26 21:04:43 +0000 2020,conspiracy,
1265388661148794880,Tue May 26 21:05:41 +0000 2020,calling out or correction,
1265389004473729024,Tue May 26 21:07:03 +0000 2020,conspiracy,
1265391510452756481,Tue May 26 21:17:00 +0000 2020,sarcasm or satire,
1265392378082471937,Tue May 26 21:20:27 +0000 2020,conspiracy,
1265396424134533121,Tue May 26 21:36:32 +0000 2020,calling out or correction,
1265398231527194624,Tue May 26 21:43:43 +0000 2020,calling out or correction,
1265400763087556608,Tue May 26 21:53:46 +0000 2020,calling out or correction,
1265401691907788806,Tue May 26 21:57:28 +0000 2020,fake treatment,
1265402438284124161,Tue May 26 22:00:25 +0000 2020,politics,
1265403968399618049,Tue May 26 22:06:30 +0000 2020,true prevention,
1265404119424040962,Tue May 26 22:07:06 +0000 2020,fake cure,
1265405668028276742,Tue May 26 22:13:16 +0000 2020,false fact or prevention,
1265406758412943360,Tue May 26 22:17:35 +0000 2020,conspiracy,
1265408448411373568,Tue May 26 22:24:18 +0000 2020,sarcasm or satire,
1265410151181357056,Tue May 26 22:31:04 +0000 2020,news,
1265410539112595457,Tue May 26 22:32:37 +0000 2020,news,
1265410599019823106,Tue May 26 22:32:51 +0000 2020,sarcasm or satire,
1265410685976154112,Tue May 26 22:33:12 +0000 2020,politics,
1265414308789235712,Tue May 26 22:47:36 +0000 2020,calling out or correction,
1265414724574830592,Tue May 26 22:49:15 +0000 2020,news,
1265416376690397185,Tue May 26 22:55:49 +0000 2020,conspiracy,
1265421005998174208,Tue May 26 23:14:12 +0000 2020,calling out or correction,
1265422904340221952,Tue May 26 23:21:45 +0000 2020,politics,
1265425630042173440,Tue May 26 23:32:35 +0000 2020,ambiguous or hard to classify,
1265427830185263104,Tue May 26 23:41:19 +0000 2020,false fact or prevention,
1265432228127014918,Tue May 26 23:58:48 +0000 2020,fake cure,
1265435951242698752,Wed May 27 00:13:36 +0000 2020,true public health response,
1265437056542662657,Wed May 27 00:17:59 +0000 2020,conspiracy,
1265437291012485120,Wed May 27 00:18:55 +0000 2020,conspiracy,
1265443339588874240,Wed May 27 00:42:57 +0000 2020,news,
1265448315254009856,Wed May 27 01:02:43 +0000 2020,politics,
1265450259473285121,Wed May 27 01:10:27 +0000 2020,panic buying,
1265450426830336002,Wed May 27 01:11:07 +0000 2020,false fact or prevention,
1265452641636823041,Wed May 27 01:19:55 +0000 2020,conspiracy,
1265461026717233152,Wed May 27 01:53:14 +0000 2020,conspiracy,
1265462941672976384,Wed May 27 02:00:51 +0000 2020,fake cure,
1265463353486405632,Wed May 27 02:02:29 +0000 2020,fake cure,
1265464314565210112,Wed May 27 02:06:18 +0000 2020,politics,
1265477086644277248,Wed May 27 02:57:03 +0000 2020,true public health response,
1265481285570572289,Wed May 27 03:13:44 +0000 2020,politics,
1265482055137349634,Wed May 27 03:16:48 +0000 2020,politics,
1265484983273021440,Wed May 27 03:28:26 +0000 2020,ambiguous or hard to classify,
1265489849521324032,Wed May 27 03:47:46 +0000 2020,true public health response,
1265495242653958146,Wed May 27 04:09:12 +0000 2020,sarcasm or satire,
1265495474661994496,Wed May 27 04:10:07 +0000 2020,politics,
1265495921678221315,Wed May 27 04:11:54 +0000 2020,politics,
1265498923860361217,Wed May 27 04:23:49 +0000 2020,conspiracy,
1265512867580821509,Wed May 27 05:19:14 +0000 2020,politics,
1265513354195542023,Wed May 27 05:21:10 +0000 2020,false public health response,
1265514287252070400,Wed May 27 05:24:52 +0000 2020,politics,
1265515900934946818,Wed May 27 05:31:17 +0000 2020,calling out or correction,
1265518072976334852,Wed May 27 05:39:55 +0000 2020,conspiracy,
1265519656569356288,Wed May 27 05:46:13 +0000 2020,true public health response,
1265520123776991236,Wed May 27 05:48:04 +0000 2020,conspiracy,
1265522715697577986,Wed May 27 05:58:22 +0000 2020,calling out or correction,
1265523126999191571,Wed May 27 06:00:00 +0000 2020,true prevention,
1265523291613270017,Wed May 27 06:00:39 +0000 2020,politics,
1265526094209388548,Wed May 27 06:11:47 +0000 2020,conspiracy,
1265526814623006722,Wed May 27 06:14:39 +0000 2020,politics,
1265529582171697155,Wed May 27 06:25:39 +0000 2020,sarcasm or satire,
1265529906517151745,Wed May 27 06:26:56 +0000 2020,sarcasm or satire,
1265530602125697031,Wed May 27 06:29:42 +0000 2020,conspiracy,
1265536550424719361,Wed May 27 06:53:20 +0000 2020,politics,
1265537398345281536,Wed May 27 06:56:42 +0000 2020,commercial activity or promotion,
1265539741384093698,Wed May 27 07:06:01 +0000 2020,conspiracy,
1265542495129219072,Wed May 27 07:16:58 +0000 2020,calling out or correction,
1265548761679437833,Wed May 27 07:41:52 +0000 2020,true public health response,
1265549863900585986,Wed May 27 07:46:14 +0000 2020,false fact or prevention,
1265551986428182534,Wed May 27 07:54:41 +0000 2020,false fact or prevention,
1265553432213180418,Wed May 27 08:00:25 +0000 2020,politics,
1265561016856961024,Wed May 27 08:30:34 +0000 2020,false fact or prevention,
1265563776897728513,Wed May 27 08:41:32 +0000 2020,calling out or correction,
1265566034985172994,Wed May 27 08:50:30 +0000 2020,fake cure,
1265569430903369729,Wed May 27 09:04:00 +0000 2020,conspiracy,
1265570300323926017,Wed May 27 09:07:27 +0000 2020,conspiracy,
1265570751492632581,Wed May 27 09:09:14 +0000 2020,true prevention,
1265571321821437958,Wed May 27 09:11:30 +0000 2020,conspiracy,
1265575887266893824,Wed May 27 09:29:39 +0000 2020,sarcasm or satire,
1265579523250290689,Wed May 27 09:44:06 +0000 2020,sarcasm or satire,
1265584753262149633,Wed May 27 10:04:53 +0000 2020,politics,
1265585123405303810,Wed May 27 10:06:21 +0000 2020,calling out or correction,
1265585550792237057,Wed May 27 10:08:03 +0000 2020,politics,
1265586572872671234,Wed May 27 10:12:07 +0000 2020,panic buying,
1265586643693719552,Wed May 27 10:12:23 +0000 2020,true public health response,
1265587373712310274,Wed May 27 10:15:18 +0000 2020,news,
1265591113047511040,Wed May 27 10:30:09 +0000 2020,conspiracy,
1265592319694311425,Wed May 27 10:34:57 +0000 2020,sarcasm or satire,
1265595836106518528,Wed May 27 10:48:55 +0000 2020,true prevention,
1265598627046543360,Wed May 27 11:00:01 +0000 2020,true prevention,
1265600683006398466,Wed May 27 11:08:11 +0000 2020,politics,
1265602135410040832,Wed May 27 11:13:57 +0000 2020,sarcasm or satire,
1265605989367242752,Wed May 27 11:29:16 +0000 2020,politics,
1265606272201744385,Wed May 27 11:30:23 +0000 2020,fake cure,
1265609633412112384,Wed May 27 11:43:45 +0000 2020,false fact or prevention,
1265610451628498945,Wed May 27 11:47:00 +0000 2020,irrelevant,
1265611945656438785,Wed May 27 11:52:56 +0000 2020,conspiracy,
1265612692146003968,Wed May 27 11:55:54 +0000 2020,sarcasm or satire,
1265613213162450945,Wed May 27 11:57:58 +0000 2020,sarcasm or satire,
1265613445509996557,Wed May 27 11:58:54 +0000 2020,conspiracy,
1265613974839705600,Wed May 27 12:01:00 +0000 2020,emergency,
1265614199180464136,Wed May 27 12:01:53 +0000 2020,calling out or correction,
1265614261398769666,Wed May 27 12:02:08 +0000 2020,true prevention,
1265614523257536512,Wed May 27 12:03:10 +0000 2020,conspiracy,
1265615369080729600,Wed May 27 12:06:32 +0000 2020,true prevention,
1265616411105193986,Wed May 27 12:10:41 +0000 2020,sarcasm or satire,
1265618332105019392,Wed May 27 12:18:19 +0000 2020,sarcasm or satire,
1265618563601182720,Wed May 27 12:19:14 +0000 2020,false fact or prevention,
1265621521793499136,Wed May 27 12:30:59 +0000 2020,sarcasm or satire,
1265622528627748864,Wed May 27 12:34:59 +0000 2020,commercial activity or promotion,
1265626354957123584,Wed May 27 12:50:11 +0000 2020,irrelevant,
1265628403279048705,Wed May 27 12:58:20 +0000 2020,politics,
1265628430495875073,Wed May 27 12:58:26 +0000 2020,news,
1265628476364558337,Wed May 27 12:58:37 +0000 2020,calling out or correction,
1265629101747994624,Wed May 27 13:01:06 +0000 2020,sarcasm or satire,
1265629837542203392,Wed May 27 13:04:02 +0000 2020,politics,
1265630475462180870,Wed May 27 13:06:34 +0000 2020,false fact or prevention,
1265631092410851328,Wed May 27 13:09:01 +0000 2020,politics,
1265637318615953409,Wed May 27 13:33:45 +0000 2020,conspiracy,
1265637411985469440,Wed May 27 13:34:08 +0000 2020,sarcasm or satire,
1265637432491474946,Wed May 27 13:34:12 +0000 2020,false fact or prevention,
1265637473578868736,Wed May 27 13:34:22 +0000 2020,sarcasm or satire,
1265637652772126720,Wed May 27 13:35:05 +0000 2020,politics,
1265637671344332804,Wed May 27 13:35:09 +0000 2020,sarcasm or satire,
1265638672269008896,Wed May 27 13:39:08 +0000 2020,true public health response,
1265640061913067521,Wed May 27 13:44:39 +0000 2020,true public health response,
1265641524412497925,Wed May 27 13:50:28 +0000 2020,conspiracy,
1265644069725843457,Wed May 27 14:00:35 +0000 2020,calling out or correction,
1265644372214898692,Wed May 27 14:01:47 +0000 2020,true public health response,
1265644906242080771,Wed May 27 14:03:54 +0000 2020,fake cure,
1265646007204880384,Wed May 27 14:08:17 +0000 2020,false fact or prevention,
1265646438941220866,Wed May 27 14:10:00 +0000 2020,true public health response,
1265646682454265862,Wed May 27 14:10:58 +0000 2020,sarcasm or satire,
1265647466331779073,Wed May 27 14:14:05 +0000 2020,sarcasm or satire,
1265648932316753920,Wed May 27 14:19:54 +0000 2020,true public health response,
1265651679212511233,Wed May 27 14:30:49 +0000 2020,sarcasm or satire,
1265654975142563840,Wed May 27 14:43:55 +0000 2020,politics,
1265655158647783424,Wed May 27 14:44:39 +0000 2020,politics,
1265655176058241025,Wed May 27 14:44:43 +0000 2020,conspiracy,
1265656006618615808,Wed May 27 14:48:01 +0000 2020,calling out or correction,
1265658151375904769,Wed May 27 14:56:32 +0000 2020,false fact or prevention,
1265658378866450432,Wed May 27 14:57:26 +0000 2020,conspiracy,
1265658416371990529,Wed May 27 14:57:35 +0000 2020,true public health response,
1265658471560740871,Wed May 27 14:57:49 +0000 2020,calling out or correction,
1265658689198993410,Wed May 27 14:58:40 +0000 2020,news,
1265662696445353986,Wed May 27 15:14:36 +0000 2020,fake cure,
1265663769407078400,Wed May 27 15:18:52 +0000 2020,calling out or correction,
1265668503832494085,Wed May 27 15:37:40 +0000 2020,false fact or prevention,
1265669847146323968,Wed May 27 15:43:01 +0000 2020,politics,
1265670992619323392,Wed May 27 15:47:34 +0000 2020,conspiracy,
1265672073336127489,Wed May 27 15:51:51 +0000 2020,true prevention,
1265672646177378304,Wed May 27 15:54:08 +0000 2020,politics,
1265674122165514241,Wed May 27 16:00:00 +0000 2020,calling out or correction,
1265675525948870664,Wed May 27 16:05:35 +0000 2020,politics,
1265677093335109632,Wed May 27 16:11:48 +0000 2020,politics,
1265677236704808961,Wed May 27 16:12:23 +0000 2020,fake cure,
1265678389559488513,Wed May 27 16:16:57 +0000 2020,conspiracy,
1265679657535279105,Wed May 27 16:22:00 +0000 2020,irrelevant,
1265681000153198596,Wed May 27 16:27:20 +0000 2020,conspiracy,
1265681016057925637,Wed May 27 16:27:24 +0000 2020,conspiracy,
1265681715609194499,Wed May 27 16:30:10 +0000 2020,news,
1265684861408276481,Wed May 27 16:42:40 +0000 2020,sarcasm or satire,
1265685579691245571,Wed May 27 16:45:32 +0000 2020,true public health response,
1265685819538407425,Wed May 27 16:46:29 +0000 2020,calling out or correction,
1265686542359629824,Wed May 27 16:49:21 +0000 2020,conspiracy,
1265688877660082177,Wed May 27 16:58:38 +0000 2020,sarcasm or satire,
1265689479689523207,Wed May 27 17:01:01 +0000 2020,calling out or correction,
1265689568747151361,Wed May 27 17:01:23 +0000 2020,ambiguous or hard to classify,
1265690611421773824,Wed May 27 17:05:31 +0000 2020,politics,
1265691710014648320,Wed May 27 17:09:53 +0000 2020,commercial activity or promotion,
1265694722372382720,Wed May 27 17:21:51 +0000 2020,commercial activity or promotion,
1265695973830987783,Wed May 27 17:26:50 +0000 2020,conspiracy,
1265696650875613189,Wed May 27 17:29:31 +0000 2020,false fact or prevention,
1265702610931236864,Wed May 27 17:53:12 +0000 2020,sarcasm or satire,
1265709009832722432,Wed May 27 18:18:38 +0000 2020,politics,
1265711743139020801,Wed May 27 18:29:30 +0000 2020,irrelevant,
1265713279139282948,Wed May 27 18:35:36 +0000 2020,conspiracy,
1265715178743742470,Wed May 27 18:43:09 +0000 2020,news,
1265715587088633856,Wed May 27 18:44:46 +0000 2020,true prevention,
1265719364424171520,Wed May 27 18:59:47 +0000 2020,sarcasm or satire,
1265719963039473664,Wed May 27 19:02:09 +0000 2020,conspiracy,
1265725049375535105,Wed May 27 19:22:22 +0000 2020,conspiracy,
1265730241298755585,Wed May 27 19:43:00 +0000 2020,true public health response,
1265735326640685056,Wed May 27 20:03:12 +0000 2020,sarcasm or satire,
1265735795773710338,Wed May 27 20:05:04 +0000 2020,false fact or prevention,
1265737077443960838,Wed May 27 20:10:10 +0000 2020,true public health response,
1265737127310098432,Wed May 27 20:10:22 +0000 2020,true public health response,
1265740386162614274,Wed May 27 20:23:19 +0000 2020,sarcasm or satire,
1265742036956852237,Wed May 27 20:29:52 +0000 2020,commercial activity or promotion,
1265742202845704194,Wed May 27 20:30:32 +0000 2020,panic buying,
1265742695739334656,Wed May 27 20:32:29 +0000 2020,politics,
1265747017046921217,Wed May 27 20:49:39 +0000 2020,fake treatment,
1265749127071182848,Wed May 27 20:58:03 +0000 2020,conspiracy,
1265749337818054656,Wed May 27 20:58:53 +0000 2020,fake treatment,
1265749352439562247,Wed May 27 20:58:56 +0000 2020,fake treatment,
1265749726118531076,Wed May 27 21:00:25 +0000 2020,politics,
1265751451462230016,Wed May 27 21:07:17 +0000 2020,true public health response,
1265753289079115779,Wed May 27 21:14:35 +0000 2020,true public health response,
1265754250706997248,Wed May 27 21:18:24 +0000 2020,calling out or correction,
1265755006352973825,Wed May 27 21:21:24 +0000 2020,sarcasm or satire,
1265757986284285954,Wed May 27 21:33:15 +0000 2020,ambiguous or hard to classify,
1265761108658438144,Wed May 27 21:45:39 +0000 2020,calling out or correction,
1265764557651230720,Wed May 27 21:59:21 +0000 2020,conspiracy,
1265764841802743814,Wed May 27 22:00:29 +0000 2020,sarcasm or satire,
1265765066206515200,Wed May 27 22:01:23 +0000 2020,politics,
1265767818504568834,Wed May 27 22:12:19 +0000 2020,fake cure,
1265768065498861569,Wed May 27 22:13:18 +0000 2020,news,
1265769197935755264,Wed May 27 22:17:48 +0000 2020,conspiracy,
1265772025567682564,Wed May 27 22:29:02 +0000 2020,sarcasm or satire,
1265772711726415875,Wed May 27 22:31:46 +0000 2020,false fact or prevention,
